charge_code,severity,class,short_desc,mshp_code,ncic_code,statute,long_desc,osca_type,sevclass_value,ncic_category,legacy,OLD_category,OLD_ncic,dv
565.115-001Y200410,F,A,CHILD KIDNAPPING,FELKNP,10,565115,CHILD KIDNAPPING,F,1,KIDNAPPING,FALSE,Kidnapping,10,
565.115-001Y202010,F,A,CHILD KIDNAPPING,FELKNP,10,565115,CHILD KIDNAPPING,F,1,KIDNAPPING,FALSE,Kidnapping,10,
565.120-001Y197910,F,C,FELONIOUS RESTRAINT,FELKNP,10,565120,FELONIOUS RESTRAINT,F,3,KIDNAPPING,FALSE,Kidnapping,10,
565.120-002Y201710,F,D,KIDNAPPING - 2ND DEGREE,FELKNP,10,565120,KIDNAPPING - 2ND DEGREE,F,4,KIDNAPPING,FALSE,Kidnapping,10,
565.120-002Y202010,F,D,KIDNAPPING - 2ND DEGREE,FELKNP,10,565120,KIDNAPPING - 2ND DEGREE,F,4,KIDNAPPING,FALSE,Kidnapping,10,
565.130-001Y197910,F,D,FLSE IMPRSMT-RMVD STATE,FELKNP,10,565130,FALSE IMPRISONMENT-REMOVED FROM STATE,F,4,KIDNAPPING,FALSE,Kidnapping,10,
565.130-002Y197910,M,A,FALSE IMPRISONMENT,MISKNP,10,565130,FALSE IMPRISONMENT,M,7,KIDNAPPING,FALSE,Kidnapping,10,
565.130-003Y201710,F,E,KIDNAPPING - 3RD DEGREE - REMOVED FROM STATE,FELKNP,10,565130,KIDNAPPING - 3RD DEGREE - REMOVED FROM STATE,F,5,KIDNAPPING,FALSE,Kidnapping,10,
565.130-003Y202010,F,E,KIDNAPPING - 3RD DEGREE - REMOVED FROM STATE,FELKNP,10,565130,KIDNAPPING - 3RD DEGREE - REMOVED FROM STATE,F,5,KIDNAPPING,FALSE,Kidnapping,10,
565.130-004Y201710,M,A,KIDNAPPING - 3RD DEGREE,MISKNP,10,565130,KIDNAPPING - 3RD DEGREE,M,7,KIDNAPPING,FALSE,Kidnapping,10,
565.130-004Y202010,M,A,KIDNAPPING - 3RD DEGREE,MISKNP,10,565130,KIDNAPPING - 3RD DEGREE,M,7,KIDNAPPING,FALSE,Kidnapping,10,
565.150-001Y197910,F,D,INTERFER WITH CUSTODY,FELKNP,10,565150,INTERFERENCE WITH CUSTODY - REMOVED FROM STATE OR CONCEALED,F,4,KIDNAPPING,FALSE,Kidnapping,10,
565.150-001Y201710,F,E,INTERFERENCE WITH CUSTODY - REMOVED FROM STATE OR CONCEALED,FELKNP,10,565150,INTERFERENCE WITH CUSTODY - REMOVED FROM STATE OR CONCEALED,F,5,KIDNAPPING,FALSE,Kidnapping,10,
565.150-001Y202010,F,E,INTERFERENCE WITH CUSTODY - REMOVED FROM STATE OR CONCEALED,FELKNP,10,565150,INTERFERENCE WITH CUSTODY - REMOVED FROM STATE OR CONCEALED,F,5,KIDNAPPING,FALSE,Kidnapping,10,
565.150-002Y197910,M,A,INTERFER WITH CUSTODY,MISKNP,10,565150,INTERFERENCE WITH CUSTODY,M,7,KIDNAPPING,FALSE,Kidnapping,10,
565.150-002Y201710,M,A,INTERFERENCE WITH CUSTODY,MISKNP,10,565150,INTERFERENCE WITH CUSTODY,M,7,KIDNAPPING,FALSE,Kidnapping,10,
565.150-002Y201910,M,A,INTERFERENCE WITH CUSTODY,MISKNP,10,565150,INTERFERENCE WITH CUSTODY,M,7,KIDNAPPING,FALSE,Kidnapping,10,
565.150-002Y202010,M,A,INTERFERENCE WITH CUSTODY,MISKNP,10,565150,INTERFERENCE WITH CUSTODY,M,7,KIDNAPPING,FALSE,Kidnapping,10,
565.150-999Y190010,F,D,INTERFERENCE W CUSTODY,FELKNP,10,565150,INTERFERENCE WITH CUSTODY,,4,KIDNAPPING,FALSE,Kidnapping,10,
565.153-001Y200810,F,B,PARENTAL KIDNAP - CONCEALS CHILD FOR 120 DAYS OR MORE,FELKNP,10,565153,PARENTAL KIDNAPPING - DETAINS/CONCEALS WHEREABOUTS OF CHILD FOR 120 DAYS OR MORE,F,2,KIDNAPPING,FALSE,Kidnapping,10,
565.153-001Y202010,F,B,PARENTAL KIDNAP - CONCEALS CHILD FOR 120 DAYS OR MORE,FELKNP,10,565153,PARENTAL KIDNAPPING - DETAINS/CONCEALS WHEREABOUTS OF CHILD FOR 120 DAYS OR MORE,F,2,KIDNAPPING,FALSE,Kidnapping,10,
565.153-002Y200810,F,C,PARENTAL KIDNAP - CONCEALS CHILD FOR 60 - 119 DAYS,FELKNP,10,565153,PARENTAL KIDNAPPING - DETAINS/ CONCEALS WHEREABOUTS OF CHILD FOR 60 TO 119 DAYS,F,3,KIDNAPPING,FALSE,Kidnapping,10,
565.153-002Y201710,F,D,PARENTAL KIDNAPPING BY DETAIN/CONCEAL CHILDS WHEREABOUTS - 60-119 DAYS,FELKNP,10,565153,PARENTAL KIDNAPPING BY DETAIN/CONCEAL CHILDS WHEREABOUTS - 60-119 DAYS,F,4,KIDNAPPING,FALSE,Kidnapping,10,
565.153-002Y202010,F,D,PARENTAL KIDNAPPING BY DETAIN/CONCEAL CHILDS WHEREABOUTS - 60-119 DAYS,FELKNP,10,565153,PARENTAL KIDNAPPING BY DETAIN/CONCEAL CHILDS WHEREABOUTS - 60-119 DAYS,F,4,KIDNAPPING,FALSE,Kidnapping,10,
565.153-003Y198810,F,D,PARENTAL KIDNAPPING,FELKNP,10,565153,PARENTAL KIDNAPPING,F,4,KIDNAPPING,FALSE,Kidnapping,10,
565.153-003Y201710,F,E,PARENTAL KIDNAPPING,FELKNP,10,565153,PARENTAL KIDNAPPING,F,5,KIDNAPPING,FALSE,Kidnapping,10,
565.153-003Y202010,F,E,PARENTAL KIDNAPPING,FELKNP,10,565153,PARENTAL KIDNAPPING,F,5,KIDNAPPING,FALSE,Kidnapping,10,
565.156-001Y198810,F,D,CHILD ABDUCTION,FELKNP,10,565156,CHILD ABDUCTION,F,4,KIDNAPPING,FALSE,Kidnapping,10,
565.156-001Y201710,F,E,CHILD ABDUCTION,FELKNP,10,565156,CHILD ABDUCTION,F,5,KIDNAPPING,FALSE,Kidnapping,10,
565.156-001Y202010,F,E,CHILD ABDUCTION,FELKNP,10,565156,CHILD ABDUCTION,F,5,KIDNAPPING,FALSE,Kidnapping,10,
565.165-001Y198810,M,A,ASSI CHILD ABDUCT/KIDNAP,MISKNP,10,565165,ASSISTING IN CHILD ABDUCTION OR PARENTAL KIDNAPPING,M,7,KIDNAPPING,FALSE,Kidnapping,10,
565.180-001Y200338,F,A,ELDER ABUSE-1ST DEGREE,FELFAM,38,565180,ELDER ABUSE 1ST DEGREE,F,1,FAMILY OFFENSES,FALSE,Family Crime,38,
565.180-999Y199255,F,A,ELDER ABUSE 1ST DEGREE,FELHLT,55,565180,ELDER ABUSE 1ST DEGREE,,1,HEALTH AND SAFETY,FALSE,Health Violation,55,
565.182-001Y200338,F,B,ELDER ABUSE-2ND DEGREE,FELFAM,38,565182,ELDER ABUSE 2ND DEGREE,F,2,FAMILY OFFENSES,FALSE,Family Crime,38,
565.182-999Y199255,F,B,ELDER ABUSE 2ND DEGREE,FELHLT,55,565182,ELDER ABUSE 2ND DEGREE,,2,HEALTH AND SAFETY,FALSE,Health Violation,55,
565.184-001Y200338,M,A,ELDER ABUSE-3RD DEGREE,MISFAM,38,565184,ELDER ABUSE 3RD DEGREE,M,7,FAMILY OFFENSES,FALSE,Family Crime,38,
565.184-001Y201738,M,A,ELDER ABUSE-3RD DEGREE,MISFAM,38,565184,ELDER ABUSE 3RD DEGREE,M,7,FAMILY OFFENSES,FALSE,Family Crime,38,
565.184-001Y202038,M,A,ELDER ABUSE-3RD DEGREE,MISFAM,38,565184,ELDER ABUSE 3RD DEGREE,M,7,FAMILY OFFENSES,FALSE,Family Crime,38,
565.184-002Y201738,M,A,"ABUSE OF ELDERLY, DISABLED OR VULNERABLE PERSON",MISFAM,38,565184,"ABUSE OF ELDERLY, DISABLED OR VULNERABLE PERSON",M,7,FAMILY OFFENSES,FALSE,Family Crime,38,
565.184-002Y202038,M,A,"ABUSE OF ELDERLY, DISABLED OR VULNERABLE PERSON",MISFAM,38,565184,"ABUSE OF ELDERLY, DISABLED OR VULNERABLE PERSON",M,7,FAMILY OFFENSES,FALSE,Family Crime,38,
565.184-999Y199255,M,A,ELDER ABUSE 3RD DEGREE,MISHLT,55,565184,ELDER ABUSE 3RD DEGREE,,7,HEALTH AND SAFETY,FALSE,Health Violation,55,
565.188-001Y199255,F,D,2ND FILE FALSE RPT ABUSE,FELHLT,55,565188,FILING FALSE REPORT OF ELDER ABUSE - 2ND OFFENSE,F,4,HEALTH AND SAFETY,FALSE,Health Violation,55,
565.188-002Y199255,M,A,1ST FILE FALSE RPT ABUSE,MISHLT,55,565188,FILING FALSE REPORT OF ELDER ABUSE - 1ST OFFENSE,M,7,HEALTH AND SAFETY,FALSE,Health Violation,55,
565.188-002Y201755,M,A,FAILURE TO REPORT ABUSE/NEGLECT OF ELDERLY,MISHLT,55,565188,FAILURE TO REPORT ABUSE/NEGLECT OF ELDERLY,M,7,HEALTH AND SAFETY,FALSE,Health Violation,55,
565.188-002Y202055,M,A,FAILURE TO REPORT ABUSE/NEGLECT OF ELDERLY,MISHLT,55,565188,FAILURE TO REPORT ABUSE/NEGLECT OF ELDERLY,M,7,HEALTH AND SAFETY,FALSE,Health Violation,55,
565.188-003Y201055,M,A,FAIL RPT ELDER ABUSE NEGLECT,MISHLT,55,565188,FAILURE TO REPORT ABUSE/NEGLECT OF ELDERLY,M,7,HEALTH AND SAFETY,FALSE,Health Violation,55,
565.188-003Y201755,M,A,FAILURE TO REPORT ABUSE/NEGLECT OF ELDERLY,MISHLT,55,565188,FAILURE TO REPORT ABUSE/NEGLECT OF ELDERLY,M,7,HEALTH AND SAFETY,FALSE,Health Violation,55,
565.188-999N199255,M,A,FAIL RPT ELDER ABUSE NEG,MISHLT,55,565188,FAILURE TO REPORT ABUSE/NEGLECT OF ELDERLY,M,7,HEALTH AND SAFETY,FALSE,Health Violation,55,
565.189-001Y201755,F,E,FILING FALSE REPORT OF ELDER ABUSE - 2ND OR SUBSEQUENT OFFENSE,FELHLT,55,565189,FILING FALSE REPORT OF ELDER ABUSE - 2ND OR SUBSEQUENT OFFENSE,F,5,HEALTH AND SAFETY,FALSE,Health Violation,55,
565.189-001Y202055,F,E,FILING FALSE REPORT OF ELDER ABUSE - 2ND OR SUBSEQUENT OFFENSE,FELHLT,55,565189,FILING FALSE REPORT OF ELDER ABUSE - 2ND OR SUBSEQUENT OFFENSE,F,5,HEALTH AND SAFETY,FALSE,Health Violation,55,
565.189-002Y201755,M,A,FILING FALSE REPORT OF ELDER ABUSE - 1ST OFFENSE,MISHLT,55,565189,FILING FALSE REPORT OF ELDER ABUSE - 1ST OFFENSE,M,7,HEALTH AND SAFETY,FALSE,Health Violation,55,
565.189-002Y202055,M,A,FILING FALSE REPORT OF ELDER ABUSE - 1ST OFFENSE,MISHLT,55,565189,FILING FALSE REPORT OF ELDER ABUSE - 1ST OFFENSE,M,7,HEALTH AND SAFETY,FALSE,Health Violation,55,
565.200-001Y200236,F,D,INTCRSE W/RES NUR FAC-2ND OFF,FELSEX,36,565200,ILLEGAL SEXUAL INTERCOURSE WITH A RESIDENT OF A SKILLED NURSING FACILITY OR AN ALZHEIMER'S SPECIAL CARE UNIT OR PROGRAM - 2ND OR SUBSEQUENT OFFENSE,F,4,SEX OFFENSES,FALSE,Sex Abuse,36,
565.200-002Y200236,M,A,INTCRSE W/RES NUR FAC-1ST OFF,MISSEX,36,565200,ILLEGAL SEXUAL INTERCOURSE WITH A RESIDENT OF A SKILLED NURSING FACILITY OR AN ALZHEIMER'S SPECIAL CARE UNIT OR PROGRAM- 1ST OFFENSE,M,7,SEX OFFENSES,FALSE,Sex Abuse,36,
565.200-003Y200236,F,D,DEV SEX W/RES NUR FAC-2ND OFF,FELSEX,36,565200,ILLEGAL DEVIATE SEXUAL INTERCOURSE WITH RESIDENT OF A SKILLED NURSING FACILITY OR AN ALZHEIMER'S SPECIAL CARE UNIT/PROGRAM - 2ND OR SUBSEQUENT OFFENSE,F,4,SEX OFFENSES,FALSE,Sex Abuse,36,
565.200-004Y200236,M,A,DEV SEX W/RES NUR FAC-1ST OFF,MISSEX,36,565200,ILLEGAL DEVIATE SEXUAL INTERCOURSE WITH RESIDENT OF A SKILLED NURSING FACILITY OR AN ALZHEIMER'S SPECIAL CARE UNIT/PROGRAM - 1ST OFFENSE,M,7,SEX OFFENSES,FALSE,Sex Abuse,36,
565.200-005Y200236,M,A,SEX CONT W/RES NUR FAC-2ND OFF,MISSEX,36,565200,ILLEGAL SEXUAL CONTACT WITH A RESIDENT OF A SKILLED NURSING FACILITY OR AN ALZHEIMER'S SPECIAL CARE UNIT OR PROGRAM - 2ND OR SUBSEQUENT OFFENSE,M,7,SEX OFFENSES,FALSE,Sex Abuse,36,
565.200-006Y200236,M,B,SEX CONT W/RES NUR FAC-1ST OFF,MISSEX,36,565200,ILLEGAL SEXUAL CONTACT WITH A RESIDENT OF A SKILLED NURSING FACILITY OR AN ALZHEIMER'S SPECIAL CARE UNIT OR PROGRAM - 1ST OFFENSE,M,8,SEX OFFENSES,FALSE,Sex Abuse,36,
565.210-001Y200755,F,A,ABUSE VULNERABLE PERSON-1ST DEG,FELHLT,55,565210,ABUSE OF A VULNERABLE PERSON 1ST DEGREE,F,1,HEALTH AND SAFETY,FALSE,Health Violation,55,
565.212-001Y200755,F,B,ABUSE VULNERABLE PERSON-2ND DEG,FELHLT,55,565212,ABUSE OF A VULNERABLE PERSON 2ND DEGREE,F,2,HEALTH AND SAFETY,FALSE,Health Violation,55,
565.214-001Y200755,M,A,ABUSE VULNERABLE PERSON-3RD DEG,MISHLT,55,565214,ABUSE OF A VULNERABLE PERSON 3RD DEGREE,M,7,HEALTH AND SAFETY,FALSE,Health Violation,55,
565.218-001Y200755,F,D,FL RPT ABUS/NG VLNBL PERS-SUB OFNS,FELHLT,55,565218,KNOWINGLY FAIL TO REPORT THE SUSPECTED ABUSE OR NEGLECT OF A VULNERABLE PERSON - 2ND OR SUBSEQUENT OFFENSE,F,4,HEALTH AND SAFETY,FALSE,Health Violation,55,
565.218-001Y201755,F,E,KNOWINGLY FAIL TO REPORT SUSPECTED ABUSE/NEGLECT OF VULNERABLE PERSON 2ND/SUBS,FELHLT,55,565218,KNOWINGLY FAIL TO REPORT THE SUSPECTED ABUSE OR NEGLECT OF A VULNERABLE PERSON - 2ND OR SUBSEQUENT OFFENSE,F,5,HEALTH AND SAFETY,FALSE,Health Violation,55,
565.218-001Y202055,F,E,KNOWINGLY FAIL TO REPORT SUSPECTED ABUSE/NEGLECT OF VULNERABLE PERSON 2ND/SUBS,FELHLT,55,565218,KNOWINGLY FAIL TO REPORT THE SUSPECTED ABUSE OR NEGLECT OF A VULNERABLE PERSON - 2ND OR SUBSEQUENT OFFENSE,F,5,HEALTH AND SAFETY,FALSE,Health Violation,55,
565.218-002Y200755,M,A,FAIL RPT ABUSE/NEG VULNBLE PERS,MISHLT,55,565218,KNOWINGLY FAIL TO REPORT THE SUSPECTED ABUSE OR NEGLECT OF A VULNERABLE PERSON - 1ST OFFENSE,M,7,HEALTH AND SAFETY,FALSE,Health Violation,55,
565.218-002Y201755,M,A,FAIL RPT ABUSE/NEG VULNBLE PSN,MISHLT,55,565218,KNOWINGLY FAIL TO REPORT THE SUSPECTED ABUSE OR NEGLECT OF A VULNERABLE PERSON - 1ST OFFENSE,M,7,HEALTH AND SAFETY,FALSE,Health Violation,55,
565.218-002Y202055,M,A,FAIL RPT ABUSE/NEG VULNBLE PSN,MISHLT,55,565218,KNOWINGLY FAIL TO REPORT THE SUSPECTED ABUSE OR NEGLECT OF A VULNERABLE PERSON - 1ST OFFENSE,M,7,HEALTH AND SAFETY,FALSE,Health Violation,55,
565.218-003Y200755,F,D,FIL FLS RPT ABU/NG VLNB PRSN-SUB,FELHLT,55,565218,KNOWINGLY FILE A FALSE REPORT OF SUSPECTED ABUSE OR NEGLECT OF A VULNERABLE PERSON - 2ND OR SUBSEQUENT OFFENSE,F,4,HEALTH AND SAFETY,FALSE,Health Violation,55,
565.218-004Y200755,M,A,FILE FLS RPT ABUS/NEG VLNB PERS,MISHLT,55,565218,KNOWINGLY FILE A FALSE REPORT OF SUSPECTED ABUSE OR NEGLECT OF A VULNERABLE PERSON - 1ST OFFENSE,M,7,HEALTH AND SAFETY,FALSE,Health Violation,55,
565.222-001Y201755,F,E,FILE A FALSE VULNERABLE PERSON ABUSE REPORT  - 2ND/SUBSEQUENT OFF,FELHLT,55,565222,FILE A FALSE VULNERABLE PERSON ABUSE REPORT  - 2ND/SUBSEQUENT OFFENSE,F,5,HEALTH AND SAFETY,FALSE,Health Violation,55,
565.222-001Y202055,F,E,FILE A FALSE VULNERABLE PERSON ABUSE REPORT  - 2ND/SUBSEQUENT OFF,FELHLT,55,565222,FILE A FALSE VULNERABLE PERSON ABUSE REPORT  - 2ND/SUBSEQUENT OFFENSE,F,5,HEALTH AND SAFETY,FALSE,Health Violation,55,
565.222-002Y201755,M,A,FILE A FALSE VULNERABLE PERSON ABUSE REPORT,MISHLT,55,565222,FILE A FALSE VULNERABLE PERSON ABUSE REPORT,M,7,HEALTH AND SAFETY,FALSE,Health Violation,55,
565.222-002Y202055,M,A,FILE A FALSE VULNERABLE PERSON ABUSE REPORT,MISHLT,55,565222,FILE A FALSE VULNERABLE PERSON ABUSE REPORT,M,7,HEALTH AND SAFETY,FALSE,Health Violation,55,
565.225-001Y200853,F,C,AGGRVTD STALKING - 2ND/SUB OFNS,FELPEC,53,565225,AGGRAVATED STALKING - PREVIOUSLY FOUND GUILTY OR PLEAD GUILTY TO VIOLATION OF SECTION 565.225,F,3,PEACE DISTURBANCE,FALSE,Peace Disturbance,53,
565.225-002Y200853,F,D,AGGRAVATED STALKING-1ST OFFENSE,FELPEC,53,565225,AGGRAVATED STALKING - 1ST OFFENSE,F,4,PEACE DISTURBANCE,FALSE,Peace Disturbance,53,
565.225-003Y200853,F,D,STALKING- 2ND/SUBSQ OFFENSE,FELPEC,53,565225,STALKING - PREVIOUSLY FOUND GUILTY OR PLEAD GUILTY TO VIOLATION OF SECTION 565.225,F,4,PEACE DISTURBANCE,FALSE,Peace Disturbance,53,
565.225-004Y200853,M,A,STALKING - 1ST OFFENSE,MISPEC,53,565225,STALKING - 1ST OFFENSE,F,7,PEACE DISTURBANCE,FALSE,Peace Disturbance,53,
565.225-005Y201753,F,D,STALKING - 1ST DEGREE - 2ND OR SUBSEQUENT OFFENSE,FELPEC,53,565225,STALKING - 1ST DEGREE - 2ND OR SUBSEQUENT OFFENSE,F,4,PEACE DISTURBANCE,FALSE,Peace Disturbance,53,
565.225-005Y202053,F,D,STALKING - 1ST DEGREE - 2ND OR SUBSEQUENT OFFENSE,FELPEC,53,565225,STALKING - 1ST DEGREE - 2ND OR SUBSEQUENT OFFENSE,F,4,PEACE DISTURBANCE,FALSE,Peace Disturbance,53,
565.225-006Y201753,F,E,STALKING - 1ST DEGREE - 1ST OFFENSE,FELPEC,53,565225,STALKING - 1ST DEGREE - 1ST OFFENSE,F,5,PEACE DISTURBANCE,FALSE,Peace Disturbance,53,
565.225-006Y202053,F,E,STALKING - 1ST DEGREE - 1ST OFFENSE,FELPEC,53,565225,STALKING - 1ST DEGREE - 1ST OFFENSE,F,5,PEACE DISTURBANCE,FALSE,Peace Disturbance,53,
565.225-007Y201753,F,D,STALKING - 1ST DEGREE - L/E OR RELATIVE,FELPEC,53,565225,STALKING - 1ST DEGREE - L/E OR RELATIVE,F,4,PEACE DISTURBANCE,FALSE,Peace Disturbance,53,
565.225-007Y202053,F,D,STALKING - 1ST DEGREE - L/E OR RELATIVE,FELPEC,53,565225,STALKING - 1ST DEGREE - L/E OR RELATIVE,F,4,PEACE DISTURBANCE,FALSE,Peace Disturbance,53,
565.225-997Y199353,M,A,STALKING-1ST OFFENSE,MISPEC,53,565225,STALKING-1ST OFFENSE,,7,PEACE DISTURBANCE,FALSE,Peace Disturbance,53,
565.225-998Y199353,F,D,AGGRAV STALK-1ST OFF-STK,FELPEC,53,565225,AGGRAVATED STALKING-1ST OFFENSE OR STALKING 2ND OFFENSE,,4,PEACE DISTURBANCE,FALSE,Peace Disturbance,53,
565.225-999Y199353,F,C,AGGRAV STALKING-2ND OFF,FELPEC,53,565225,AGGRAVATED STALKING-2ND OFFENSE,,3,PEACE DISTURBANCE,FALSE,Peace Disturbance,53,
565.227-001Y201753,F,E,STALKING - 2ND DEGREE - 2ND OR SUBSEQUENT OFFENSE,FELPEC,53,565227,STALKING - 2ND DEGREE - 2ND OR SUBSEQUENT OFFENSE,F,5,PEACE DISTURBANCE,FALSE,Peace Disturbance,53,
565.227-001Y202053,F,E,STALKING - 2ND DEGREE - 2ND OR SUBSEQUENT OFFENSE,FELPEC,53,565227,STALKING - 2ND DEGREE - 2ND OR SUBSEQUENT OFFENSE,F,5,PEACE DISTURBANCE,FALSE,Peace Disturbance,53,
565.227-002Y201753,M,A,STALKING - 2ND DEGREE - 1ST OFFENSE,MISPEC,53,565227,STALKING - 2ND DEGREE - 1ST OFFENSE,M,7,PEACE DISTURBANCE,FALSE,Peace Disturbance,53,
565.227-002Y202053,M,A,STALKING - 2ND DEGREE - 1ST OFFENSE,MISPEC,53,565227,STALKING - 2ND DEGREE - 1ST OFFENSE,M,7,PEACE DISTURBANCE,FALSE,Peace Disturbance,53,
565.227-003Y201753,F,E,STALKING - 2ND DEGREE - L/E OR RELATIVE,FELPEC,53,565227,STALKING - 2ND DEGREE - L/E OR RELATIVE,F,5,PEACE DISTURBANCE,FALSE,Peace Disturbance,53,
565.227-003Y202053,F,E,STALKING - 2ND DEGREE - L/E OR RELATIVE,FELPEC,53,565227,STALKING - 2ND DEGREE - L/E OR RELATIVE,F,5,PEACE DISTURBANCE,FALSE,Peace Disturbance,53,
565.240-001N201773,M,C,UNLAWFUL POSTING OF CERTAIN INFORMATION OVER THE INTERNET,MISPUB,73,565240,UNLAWFUL POSTING OF CERTAIN INFORMATION OVER THE INTERNET,M,9,PUBLIC ORDER CRIMES,FALSE,Assorted Other,73,
565.240-001N202073,M,C,UNLAWFUL POSTING OF CERTAIN INFORMATION OVER THE INTERNET,MISPUB,73,565240,UNLAWFUL POSTING OF CERTAIN INFORMATION OVER THE INTERNET,M,9,PUBLIC ORDER CRIMES,FALSE,Assorted Other,73,
565.240-001Y202157,M,C,UNLWFL POST INFO INTNT-LEO/JUD,,57,565240,UNLAWFUL POSTING OF CERTAIN INFORMATION OVER THE INTERNET,M,9,INVASION OF PRIVACY,FALSE,Privacy or Trespass,57,
565.240-002Y202157,F,E,UNLWFL POST INFO INTNT-LEO/JUD,CRIFEL,57,565240,UNLAWFUL POSTING OF CERTAIN INFORMATION OVER THE INTERNET RE: LAW ENFORCEMENT/CO/PO/JUDICIARY,F,5,INVASION OF PRIVACY,FALSE,Privacy or Trespass,57,
565.240-003Y202357,F,D,POST INFO RE:LEO/JUD-HARM/DTH,,57,565240,UNLAWFUL POSTING OF CERTAIN INFORMATION OVER THE INTERNET RE:LEO/CO/PO/JUDICIARY - RESULTING IN BODILY HARM OR DEATH,F,4,INVASION OF PRIVACY,FALSE,Privacy or Trespass,57,
565.252-001Y200357,F,D,INVASION OF PRIVACY-1ST DEGREE,FELPEC,57,565252,INVASION OF PRIVACY 1ST DEGREE,F,4,INVASION OF PRIVACY,FALSE,Privacy or Trespass,57,
565.252-002Y201757,F,E,INVASION OF PRIVACY,FELPEC,57,565252,INVASION OF PRIVACY,F,5,INVASION OF PRIVACY,FALSE,Privacy or Trespass,57,
565.252-002Y201957,F,E,INVASION OF PRIVACY  - VICTIM LESS THAN 18 YEARS OF AGE,FELPEC,57,565252,INVASION OF PRIVACY  - VICTIM LESS THAN 18 YEARS OF AGE,F,5,INVASION OF PRIVACY,FALSE,Privacy or Trespass,57,
565.252-002Y202057,F,E,INVASION OF PRIVACY  - VICTIM LESS THAN 18 YEARS OF AGE,FELPEC,57,565252,INVASION OF PRIVACY  - VICTIM LESS THAN 18 YEARS OF AGE,F,5,INVASION OF PRIVACY,FALSE,Privacy or Trespass,57,
565.252-003Y201757,M,A,INVASION OF PRIVACY,MISPEC,57,565252,INVASION OF PRIVACY,M,7,INVASION OF PRIVACY,FALSE,Privacy or Trespass,57,
565.252-003Y201957,M,A,INVASION OF PRIVACY - VICTIM LESS THAN 18 YEARS OF AGE,MISPEC,57,565252,INVASION OF PRIVACY - VICTIM LESS THAN 18 YEARS OF AGE,M,7,INVASION OF PRIVACY,FALSE,Privacy or Trespass,57,
565.252-003Y202057,M,A,INVASION OF PRIVACY - VICTIM LESS THAN 18 YEARS OF AGE,MISPEC,57,565252,INVASION OF PRIVACY - VICTIM LESS THAN 18 YEARS OF AGE,M,7,INVASION OF PRIVACY,FALSE,Privacy or Trespass,57,
565.252-004Y201957,F,E,INVASION OF PRIVACY,FELPEC,57,565252,INVASION OF PRIVACY,F,5,INVASION OF PRIVACY,FALSE,Privacy or Trespass,57,
565.252-004Y202057,F,E,INVASION OF PRIVACY,FELPEC,57,565252,INVASION OF PRIVACY,F,5,INVASION OF PRIVACY,FALSE,Privacy or Trespass,57,
565.252-005Y201957,M,A,INVASION OF PRIVACY,MISPEC,57,565252,INVASION OF PRIVACY,M,7,INVASION OF PRIVACY,FALSE,Privacy or Trespass,57,
565.252-005Y202057,M,A,INVASION OF PRIVACY,MISPEC,57,565252,INVASION OF PRIVACY,M,7,INVASION OF PRIVACY,FALSE,Privacy or Trespass,57,
565.252-999Y200253,F,D,INVASION OF PRIVACY- 1ST DEG,FELPEC,53,565252,INVASION OF PRIVACY -1ST DEGREE,,4,PEACE DISTURBANCE,FALSE,Peace Disturbance,53,
565.253-001Y200357,F,C,INVASION OF PRIVACY-2ND DEG-MULTI,FELPEC,57,565253,INVASION OF PRIVACY - PREVIOUSLY PLEAD GUILTY/FOUND GUILTY OF INVASION OF PRIVACY 2ND DEGREE WITH MULTIPLE INDIVIDUALS,F,3,INVASION OF PRIVACY,FALSE,Privacy or Trespass,57,
565.253-002Y200357,F,D,INVAS OF PRIV/PREV GUILTY 2ND DEG,FELPEC,57,565253,INVASION OF PRIVACY - PREVIOUSLY PLEAD GUILTY/FOUND GUILTY OF INVASION OF PRIVACY 2ND DEGREE,F,4,INVASION OF PRIVACY,FALSE,Privacy or Trespass,57,
565.253-003Y200357,F,D,INVAS OF PRIVACY-MULT INDIV-2ND DEGREE,FELPEC,57,565253,INVASION OF PRIVACY OF MULTIPLE INDIVIDUALS 2ND DEGREE - 1ST OFFENSE,F,4,INVASION OF PRIVACY,FALSE,Privacy or Trespass,57,
565.253-004Y200357,M,A,INVASION OF PRIVACY-2ND DEGREE,MISPEC,57,565253,INVASION OF PRIVACY 2ND DEGREE,M,7,INVASION OF PRIVACY,FALSE,Privacy or Trespass,57,
565.253-995Y200253,F,D,INV OF PRIV-PREV GLTY-2ND_DEG,FELPEC,53,565253,INVASION OF PRIVACY-PREVIOUSLY PLEAD GUILTY OR FOUND GUILTY OF INVASION OF PRIVACY-2ND DEGREE,,4,PEACE DISTURBANCE,FALSE,Peace Disturbance,53,
565.253-996Y200253,F,C,INV OF PRIV-PREV GLTY-2ND DEG,FELPEC,53,565253,INVASION OF PRIVACY-PREVIOUS PLEAD GUILTY OR FOUND GUILTY OF INVASION OF PRIVACY-2ND DEGREE W/ MULTIPLE INDIVIDUALS,,3,PEACE DISTURBANCE,FALSE,Peace Disturbance,53,
565.253-997Y199553,M,A,INVASION OF PRIVACY-2ND DEGREE,MISPEC,53,565253,INVASION OF PRIVACY-2ND DEGREE,,7,PEACE DISTURBANCE,FALSE,Peace Disturbance,53,
